PATENT_ID	PATENT_CODE
US20150001509A1	NOT FOUND
EP2838532A2	A61K 31/415
EP2841425A1	C07D 401/06
EP2841416A1	C07C 311/21
EP2838885A1	C07D 251/54
EP2840910A1	A23L 3/3508
EP2838901A1	C07D 491/048
EP2844224A1	A61K 9/00
EP2844458A1	B30B 15/30
EP2849572A1	A23D 9/04
EP2847155A1	C07C 41/09
US20150037322A1	C07K 16/28
US20150037406A1	C07D 487/04
US20150037321A1	C07K 16/28
US20150031612A1	C07K 7/08
US20150031876A1	C07D 498/14
US20150004791A1	H01L 21/033
US20150010474A1	A61K 51/04
US20150005257A1	A01N 43/54
US20150030555A1	C07F 7/10
US20150025073A1	C07D 498/10
US20150025237A1	C07D 239/34
US20150029641A1	H01G 9/00
US20150030540A1	A61K 51/04
US20150011761A1	C07D 493/08
US20150011510A1	NOT FOUND
US20150011002A1	C07D 498/04
US20150023953A1	C12Q 1/68
US20150021520A1	C09K 19/32
US20150038702A1	C07D 498/14
US20150038460A1	C07F 7/08
US20150044277A1	A61K 48/00
US20150051141A9	C07K 14/605
US20150051294A1	C07C 43/23
US20150051558A1	A61K 31/519
US20150051225A1	C07D 405/14
US20150045339A1	C07D 471/04
US20150045553A1	C07D 401/14
US20150045305A1	A61K 38/17
US20150065463A1	C07F 9/54
US20150071919A1	A61K 39/395
US20150065756A1	C08G 10/02
US20150068679A1	B32B 37/18
US20150065415A1	C07F 9/6561
US20150080369A1	C07C 317/22
US20150087635A1	C07D 213/82
US20150087586A1	A61K 47/48
US20150080441A1	A61K 31/428
US20150080366A1	C07D 498/22
US20150080359A1	A61K 31/439
US20150080341A1	C07F 5/02
US8933227B2	NOT FOUND
US8937088B2	C07D 413/12
US8933072B2	C07D 413/14
US8932370B2	A61Q 5/10
US8927688B2	C07K 7/06
US8927194B2	G03F 7/004
US8927281B2	C12N 5/00
US8962660B2	A61K 45/06
US8962623B2	A61K 31/5377
US8957080B2	A01N 43/90
US8956999B2	A01N 43/16
US8958165B2	G02B 5/22
US8956162B2	A61K 8/362
US8956641B2	A61K 9/14
US8957174B2	C08F 230/08
US8993326B2	C12N 5/00
US8993598B2	NOT FOUND
US8993660B2	C08K 5/41
US8993572B2	A61K 31/4985
US8969572B2	C07D 401/14
US8969389B2	A61K 31/44
US8975244B2	C07D 211/68
US8969571B2	C07D 211/46
US8969452B2	C08K 5/24
US8981112B2	NOT FOUND
US8987283B2	A01N 43/90
US8987257B2	C07D 487/04
US8987301B2	NOT FOUND
US8987430B2	C07H 17/00
US8980938B2	A01N 43/12
WO2015001021A1	C07D 405/14
WO2015034925A1	C12N 15/63
WO2015038933A1	C07K 4/00
WO2015031725A1	C07D 215/16
WO2015035337A1	A61K 35/14
WO2015038680A1	A61K 31/121
WO2015008872A1	C07D 403/12
WO2015007451A1	C07D 487/04
WO2015003658A1	C07D 401/12
WO2015008007A1	A01N 31/06
WO2015003003A1	A61K 31/565
WO2015006733A1	C07D 471/14
WO2015010054A2	A61K 31/57
WO2015006685A1	A61K 31/03
WO2015023289A1	C07D 405/04
WO2015026646A1	C07D 231/12
WO2015027124A1	C07D 491/048
WO2015027176A1	C09B 3/14
WO2015011189A1	A61K 31/485
WO2015015183A1	C09K 11/06
WO2015015446A1	A61K 31/439
WO2015013453A1	C07J 73/00
EP2450335B1	C07C 41/30
WO2015042266A1	C08J 5/04
WO2015042447A1	C07H 19/10
EP2070935B1	C07F 9/09
EP2100507B1	A01N 43/54
EP2073805B1	A61K 31/4245
EP2069280B1	C07C 41/28
EP1644323B1	A61K 31/17
EP2834232A1	C07D 403/12
EP2832729A1	C07D 263/32
EP2526933B1	A61K 31/00
EP2616447B1	C07D 241/26
EP2548859B1	C07C 209/34
EP2590972B1	C07D 417/12
EP2589640B1	C09K 8/70
EP2825596A1	C08L 65/00
EP2828263A1	C07D 487/14
EP2822943A1	C07D 413/14
EP2820020A1	C07D 487/04
EP2819670A1	A61K 31/47
EP2819656A1	A61K 9/20
EP2838927A2	C08G 59/68
EP2838895A1	C07D 413/14
EP2842956A1	C07D 487/06
EP2840150A1	C13K 1/02
EP2847207A1	C07J 31/00
EP2848254A1	A61K 31/7056
EP2848623A1	C07F 15/00
EP2844637A1	C07C 235/46
EP2848669A1	C09K 9/02
EP2847252A1	C08G 73/02
EP2847212A1	C07K 11/02
EP2844656A1	C07D 413/14
US20150031687A1	C07D 417/14
US20150031657A1	C07J 71/00
US20150005497A1	H01L 51/00
US20150005298A1	C07D 265/36
US20150005334A1	A61K 9/00
US20150005374A1	A61K 31/235
US20150010643A1	C07D 307/71
US20150024937A1	A01N 51/00
US20150025207A1	NOT FOUND
US20150025076A1	C07D 417/06
US20150030592A1	C07K 16/30
US20150024983A1	C10M 141/10
US20150025089A1	C07D 473/04
US20150023873A1	A61K 51/04
US20150011581A1	A61K 31/437
US20150010971A1	C12P 7/56
US20150011582A1	C07D 471/04
US20150011782A1	C07D 301/14
US20150011583A1	C07D 495/04
US20150023955A1	C07F 9/6506
US20150011453A1	C09K 15/30
US20150024047A1	A61K 31/47
US20150064242A1	A61K 47/18
US20150057448A1	C07D 401/14
US20150057300A1	C07D 401/14
US20150057309A1	C07D 471/04
US20150064476A1	C09D 167/02
US20150060798A1	H01L 51/00
US20150057412A1	C08G 77/08
US20150064626A1	G03F 7/039
US20150044218A1	A61K 39/00
US20150038488A1	C07D 487/04
US20150038489A1	C07D 413/06
US20150038703A1	C07D 471/04
US20150038733A1	C07C 241/02
US20150038534A1	C07D 413/12
US20150044148A1	A61K 9/00
US20150056300A1	A61K 38/05
US20150056207A1	A61K 31/517
US20150050239A1	C07D 401/12
US20150044876A1	H01L 21/027
US20150045347A1	C07D 471/10
US20150045325A1	C07F 9/60
US20150087652A1	A61K 31/496
US20150087803A1	C08G 69/00
US20150089681A1	C12N 15/90
US20150072019A1	A61K 31/506
US20150065536A1	A61K 47/48
US20150065578A1	A61K 31/155
US20150065558A1	C12N 15/113
US20150080395A1	C07D 401/04
US20150080436A1	A61K 31/4409
US20150086777A1	C09D 133/10
US20150080364A1	C07D 207/46
US20150073057A1	A61K 31/155
US20150080308A1	C07K 14/605
US20150080324A1	C07D 213/65
US20150072952A1	C07H 17/04
US8937048B2	A61K 38/10
US8940414B2	H01L 51/54
US8937161B2	C12P 21/08
US8937078B2	A61K 31/517
US8940719B2	A61K 31/58
US8933184B2	C08F 22/20
US8927585B2	C07D 413/06
US8962830B2	C07D 487/00
US8968742B2	A61K 39/395
US8962602B2	A61K 31/585
US8962671B2	A61K 31/4155
US8968709B2	A61K 8/41
US8940822B2	C04B 24/22
US8940889B2	C07D 401/12
US8946273B2	A61K 31/4196
US8940776B2	A61K 31/42
US8957075B2	A61K 31/496
US8946450B2	C07D 495/04
US8952045B1	A61K 31/415
US8993706B2	C08G 77/04
US8969350B2	A61K 31/50
US8975260B2	A61K 31/501
US8969353B2	A61K 31/495
US8975265B2	A01N 43/90
US8975276B2	C07D 471/04
US8969559B2	C07D 317/30
US8987005B2	G01N 33/546
US8987454B2	NOT FOUND
US8987514B2	C12Q 1/02
US8986677B2	A61K 31/74
US8987263B2	A61K 31/5377
US8987258B2	C07D 417/12
US8975378B2	NOT FOUND
US8975400B2	NOT FOUND
US8981047B2	A61K 38/26
WO2014144485A9	A61K 31/38
WO2014210596A9	A61K 31/485
WO2015000945A1	C12Q 1/68
WO2015038012A1	C08G 73/00
WO2015007629A1	C09D 5/18
WO2015009897A1	A61K 31/706
WO2015022502A1	C11D 3/02
WO2015028567A1	C11D 3/386
WO2015017575A2	A61K 31/519
WO2015018333A1	A61K 31/519
WO2015016641A1	C09D 7/12
WO2015013780A1	A61K 8/34
EP2393475B1	A61K 9/20
EP2330463B1	G03F 7/004
EP2467364B9	C07D 243/12
EP2294066B9	C07D 403/04
WO2015042212A1	C07D 215/58
EP2244708B1	A61K 31/4745
EP2215090B1	C07D 471/10
EP2121806B1	C08G 73/02
EP1885734B1	C07H 11/04
EP1940773B1	C07C 279/04
EP1044189B2	C07D 221/22
EP2834329A1	C10L 1/22
EP2832790A1	C08L 61/04
EP2836485A1	C07D 273/02
EP2609083B1	C07D 215/54
EP2501716B1	C07K 14/00
EP2556074B1	C07D 487/04
EP2828245A1	C07D 263/56
EP2826834A1	C09J 167/02
EP2824109A1	C07H 19/20
EP2822983A2	C08G 18/10
EP2822930A1	C07D 235/02
EP2839260A1	G01N 1/28
EP2842931A1	C07C 59/68
EP2842942A1	C07D 207/16
EP2843018A1	C09D 175/14
EP2851072A1	A61K 31/352
EP2851084A1	A61K 38/06
EP2848685A1	C12N 11/00
EP2844638A1	C07C 233/64
EP2848606A2	C07C 279/16
EP2844221A1	A61K 9/00
EP2849802A2	A61K 48/00
US20150031736A1	A61K 31/415
US20150031881A1	C07D 487/04
US20150031661A1	C07D 417/14
US20150007852A1	A61K 8/49
US20150005471A1	C12Q 1/48
US20150005265A1	A61K 31/58
US20150025033A1	A61K 31/7076
US20150025063A1	A61K 31/137
US20150025041A1	C07D 471/10
US20150025274A1	C07C 231/14
US20150025220A1	C07H 19/20
US20150025070A1	C07D 491/052
US20150030980A1	G03F 7/027
US20150025116A1	A01N 43/713
US20150025205A1	NOT FOUND
US20150011534A1	C07D 403/10
US20150023892A1	A61K 8/86
US20150011776A1	C07D 307/20
US20150011535A1	C07D 403/12
US20150023993A1	A61K 39/00
US20150011647A1	C07C 49/84
US20150060744A1	C09B 11/12
US20150064171A1	C07D 403/12
US20150057264A1	C07D 487/04
US20150038500A1	A61K 31/541
US20150038678A1	C07K 14/54
US20150038437A1	C07D 471/04
US20150056164A1	C07D 409/10
US20150051250A1	A61K 31/4465
US20150051187A1	C07D 413/14
US20150051220A1	C07D 495/04
US20150051202A1	NOT FOUND
US20150051157A1	A61K 47/26
US20150051191A1	A61K 31/437
US20150045264A1	C10M 133/44
US20150065508A1	C07C 235/14
US20150082554A1	NOT FOUND
US20150082555A1	A61K 8/04
US20150087626A1	C07F 1/02
US8940315B2	A61F 13/00
US8937064B2	NOT FOUND
US8932345B2	A61F 2/06
US8927566B2	A61K 31/4353
US8927556B2	NOT FOUND
US8927578B2	A61K 31/4439
US8933108B2	A01N 43/78
US8932992B2	C40B 40/06
US8927573B2	A61K 31/439
US8933116B2	A61K 31/352
US8933130B2	A61K 31/136
US8933132B2	A61K 31/10
US8927535B2	A61K 31/554
US8962858B2	C07D 498/04
US8962657B2	C07C 211/00
US8962708B2	A61K 6/90
US8946135B2	C10M 133/24
US8940930B2	C07C 51/353
US8946235B2	A61K 31/404
US8946268B2	A61K 31/429
US8945927B2	C12N 15/87
US8961930B2	A61K 49/00
US8957103B2	C07D 403/04
US8951409B2	C10G 9/16
US8946488B2	C07C 37/08
US8946420B2	A61K 31/48
US8993708B2	C08G 59/40
US8993632B2	A61K 31/16
US8993738B2	C07H 17/00
US8993565B2	NOT FOUND
US8993555B2	C07D 239/02
US8974895B2	C09D 11/10
US8987298B2	C07D 471/04
US8981111B2	C07D 403/00
US8981131B2	NOT FOUND
US8987275B2	A61K 31/497
US8987490B2	C07F 9/32
US8978554B2	B41M 1/06
US8981006B2	C08F 8/00
US8975289B2	NOT FOUND
US8981036B2	C08G 65/38
US8980906B2	NOT FOUND
WO2014110705A9	C07D 498/04
WO2015001074A2	undefined
WO2015000753A1	C07B 43/04
WO2015000123A1	C07C 67/297
WO2015001017A2	C11D 3/386
WO2015038782A1	A61K 9/00
WO2015004024A1	C07D 519/00
WO2015023958A1	A61K 39/385
WO2015019238A1	C07D 417/06
WO2015013709A2	A61K 31/498
WO2015014998A1	A61K 31/5517
WO2015019200A1	C08G 63/12
WO2015018029A1	C07D 413/04
WO2015020933A1	A61K 31/422
WO2015014442A1	C07D 401/14
EP2459535B1	C07D 213/74
EP2441783B1	NOT FOUND
EP2489364B1	A61K 38/06
EP2456444B1	C07D 487/04
WO2015042077A1	A61K 31/505
EP2280032B1	C08F 2/50
EP2086958B1	C07D 401/04
EP2832722A1	C07D 209/10
EP2833894A1	A61K 31/7115
EP2834259A1	C07K 14/47
EP2831052A1	C07D 265/14
EP2833902A1	A61K 38/12
EP2836496A1	C07F 15/00
EP2834223A2	C07D 249/06
EP2552393B1	A61K 8/49
EP2666774B1	NOT FOUND
EP2580212B1	NOT FOUND
EP2671884B1	C07D 487/04
EP2825536A1	C07D 453/04
EP2825587A2	C08K 3/04
EP2825209A1	A61K 48/00
EP2830608A1	A61K 31/17
EP2821400A1	C07D 215/233
EP2824125A2	C08F 251/00
EP2697219B1	C07D 413/10
EP2841426A1	C07D 401/06
EP2837629A1	C07C 49/17
EP2851393A1	C08K 5/12
EP2848614A2	C07D 401/12
EP2844636A2	C07C 215/30
EP2848628A1	C07K 7/00
EP2847200A1	C07D 519/00
EP2849752A1	A61K 31/427
EP2847192A1	C07D 471/04
EP2847203A1	C07H 15/234
EP2847205A1	C07J 9/00
US20150031693A1	C07D 471/04
US20150034927A1	H01L 51/00
US20150031929A1	C07C 1/207
US20150031205A1	H01L 21/306
US20150031674A1	C07D 471/04
US20150005506A1	A61K 31/426
US20150010550A1	C07K 16/28
US20150010633A1	A61K 9/16
US20150005242A1	C07K 7/06
US20150005319A1	C07D 257/10
US20150031111A1	C12N 9/18
US20150025100A1	A61K 31/485
US20150011667A1	G02B 1/04
US20150011592A9	C07D 231/12
US20150057308A1	C07D 471/04
US20150057245A1	A61K 47/48
US20150051352A1	C08F 26/06
US20150051190A1	C07D 487/04
US20150056699A1	C07D 453/06
US20150045496A1	C08L 47/00
US20150045533A1	B01J 20/32
US20150050282A1	C07K 16/12
US20150045355A1	C07D 471/04
US20150087639A1	C07D 239/36
US20150087804A1	C08G 64/02
US20150065724A1	C07D 413/04
US20150065491A1	A61K 9/00
US20150072025A1	A61K 33/00
US20150065544A1	A61K 31/426
US20150080423A1	A61K 31/485
US20150080519A1	C08L 61/06
US20150080564A1	C07H 19/06
US20150079081A1	C07D 498/14
US20150072964A1	C07D 471/16
US20150072905A1	C09K 8/68
US20150080326A1	C07H 15/26
US20150072953A1	A61K 31/7028
US8940501B2	A01K 67/00
US8927607B1	A61K 31/4196
US8933110B2	C07D 207/16
US8927698B2	NOT FOUND
US8927714B2	C07F 5/02
US8932837B2	C12P 13/00
US8927687B2	C07K 2/00
US8927485B2	A61K 38/00
US8962607B2	A61K 31/496
US8962644B2	C07D 401/14
US8946197B2	A61K 31/635
US8940801B2	C08G 65/332
US8940900B2	C07D 417/12
US8946247B2	A61K 31/517
US8940743B2	C07D 401/12
US8961775B2	C25B 3/29
US8957068B2	C07D 413/04
US8957077B2	C07D 487/04
US8957082B2	C07D 487/04
US8957161B2	C08F 20/44
US8952125B2	C08G 65/04
US8952173B2	C07D 277/82
US8993790B2	C07D 493/00
US8975274B2	A61K 31/473
US8969311B2	A61K 38/10
US8969341B2	A61K 31/5377
US8987294B2	A61K 31/435
US8987337B2	A61K 31/11
US8987437B2	C07H 19/00
US8987351B2	C08K 9/06
US8987479B2	NOT FOUND
US8981101B2	C07D 471/04
US8980933B2	A61K 31/4164
US8975389B2	C07H 21/02
WO2015001117A1	G01N 33/58
WO2015000451A1	C07J 43/00
WO2015037939A1	C07D 401/14
WO2015034420A1	C07H 19/06
WO2015040030A2	C09K 9/02
WO2015037747A1	A61K 31/277
WO2015040235A1	C07K 5/09
WO2015004636A1	A61K 31/4025
WO2015006714A1	G01N 21/64
WO2015002954A1	A61K 39/40
WO2015007453A1	C07D 487/04
WO2015005901A1	A61K 45/06
WO2015003046A1	C09D 11/50
WO2015022418A1	A61K 31/44
WO2015022663A1	C07D 471/04
WO2015025197A1	C07D 401/14
WO2015017172A1	C10M 159/20
WO2015018522A1	A61K 31/5517
WO2015019286A1	G01N 33/50
WO2015017455A1	C07K 14/585
WO2015017713A1	C07H 19/10
EP2358371B1	A61K 31/505
EP2484678B1	C07D 405/10
EP2399920B1	C07D 493/10
EP2373631B1	C07D 235/18
EP2147901B1	C04B 24/26
EP1305329B2	A61K 9/12
EP2831066A1	C07D 405/14
EP2831067A1	C07D 407/14
EP2834254A2	C07F 9/6558
EP2831212A1	C10M 159/24
EP2510788B1	A01N 57/00
EP2504324B1	C07D 275/06
EP2508528B1	C07H 15/18
EP2828243A1	C07D 401/14
EP2826469A1	A61K 9/20
EP2827851A1	A61K 31/12
EP2824099A1	C07D 251/42
EP2712615B1	A61K 31/365
EP2820041A1	C07K 16/00
EP2819680A1	A61K 31/704
EP2820068A1	C08G 77/26
US20150004100A1	A61K 51/04
US20150000824A1	B32B 43/00
EP2841087A1	A61K 38/18
EP2841417A1	C07D 205/08
EP2842945A1	C07D 239/54
EP2840076A1	C07C 229/50
EP2849743A1	A61K 31/403
EP2847807A1	H01L 51/00
US20150031847A1	C08G 65/00
US20150031537A1	A01N 43/713
US20150031738A1	C07D 249/06
US20150031675A1	C07D 471/08
US20150031690A1	C07D 413/12
US20150031658A1	C07D 333/24
US20150005174A1	C08G 63/08
US20150005289A1	C07D 471/04
US20150005443A1	C08G 65/00
US20150031094A1	C12P 13/00
US20150031106A1	C12N 9/96
US20150011526A1	C07D 417/14
US20150011536A1	C07D 471/14
US20150011509A1	C07D 471/04
US20150064457A1	C09D 161/20
US20150044160A1	A61K 47/48
US20150038497A1	C07D 513/06
US20150038517A1	C07D 401/14
US20150051232A1	A61K 31/513
US20150045507A1	C08G 69/48
US20150045397A1	C07D 213/56
US20150045329A1	C07C 237/48
US20150045317A1	C07H 15/236
US20150087731A1	C08G 8/28
US20150087832A1	C07D 487/04
US20150071971A1	A61K 31/485
US20150065417A1	C07K 1/36
US20150071960A1	A61K 39/39
US20150065738A1	C07F 9/50
US20150080383A1	C07D 405/04
US20150080565A1	C07H 21/00
US20150080598A1	C07C 227/16
US20150083969A1	C09K 11/88
US20150073138A1	C07D 417/04
US20150072995A1	A61K 31/495
US20150072978A1	C07D 417/14
US20150073008A1	A61K 31/439
US8933246B2	NOT FOUND
US8936931B2	B09C 1/10
US8927725B2	C07D 401/00
US8927551B2	A61K 31/498
US8933107B2	C07D 277/34
US8927541B2	C07D 491/052
US8962549B2	A61K 47/48
US8962611B2	A61K 31/553
US8940941B2	C07C 45/51
US8946147B2	C07K 14/00
US8962244B2	C12Q 1/68
US8957101B1	A61K 31/415
US8957126B2	A61C 5/77
US8962015B2	A61K 9/127
US8962234B2	G03F 7/004
US8957059B2	C07D 205/04
US8951970B2	A61K 38/07
US8952023B1	A61K 31/519
US8952044B2	A01N 43/10
US8952037B2	C07D 401/12
US8952043B2	C07D 249/14
US8969400B2	A01N 43/38
US8969299B2	C07K 7/06
US8969587B2	C07D 261/14
US8969595B2	C07D 493/00
US8975256B2	NOT FOUND
US8974898B2	B32B 5/16
US8987195B2	A61K 38/00
US8987299B2	NOT FOUND
US8987441B2	C07D 413/00
US8980865B2	NOT FOUND
US8980078B2	C25D 9/02
WO2015036506A1	G01N 21/64
WO2015031608A1	A61K 31/4045
WO2015031984A1	C07C 43/23
WO2015040051A1	C07J 1/00
WO2015038327A1	A61K 9/12
WO2015006752A1	A61K 31/55
WO2015002894A1	C07D 473/34
WO2015003147A1	C08G 61/08
WO2015005680A1	C07F 7/30
WO2015009977A1	C07D 213/81
WO2015009884A1	C12N 5/0775
WO2015024526A1	C07D 491/04
WO2015025172A1	C07D 417/04
WO2015021358A2	A61K 38/10
WO2015024876A2	A61K 31/519
WO2015031036A1	C07D 403/04
WO2015023428A2	C09D 11/101
WO2015014972A1	C07D 295/13
WO2015016938A1	C07F 5/02
WO2015017506A2	A61K 51/04
WO2015020527A1	C07C 59/56
WO2015017552A1	A61K 47/48
WO2015017781A1	A61K 38/00
EP2419433B1	C07D 513/04
WO2015042375A1	C07D 495/04
WO2015042052A1	C07D 231/56
EP2234954B1	C07C 59/72
EP1118385B1	C09D 1/00
EP2831129A1	C08F 220/06
EP2836200A2	A61K 9/00
EP2833921A2	A61K 48/00
EP2836486A1	C07D 401/12
EP2834227A1	C07D 401/04
EP2640392B1	A61K 31/517
EP2522668B1	C07D 471/08
EP2580218B1	C07D 489/08
EP2570403B1	C07C 275/24
EP2828258A1	C07D 471/04
EP2825538A1	C07D 471/04
EP2826468A1	A61K 9/20
EP2828232A1	C07C 67/38
EP2825204A1	A61K 47/30
EP2828241A2	C07C 337/08
EP2822559A1	A61K 31/5025
EP2821387A1	C07C 69/54
EP2821397A1	C07D 209/08
EP2841402A1	C07B 59/00
EP2838890A1	C07D 307/80
EP2838900A1	C07D 487/04
EP2840083A1	C07D 487/04
EP2851075A1	A61K 31/485
EP2850489A1	G02F 1/167
EP2850120A1	C08G 63/48
EP2848683A1	C12N 5/0775
EP2848667A1	C09K 9/02
EP2846822A2	A61K 38/22
EP2847180A1	C07D 403/04
EP2844258A2	A61K 31/517
EP2844645A1	C07D 295/155
EP2849751A1	A61K 31/4196
US20150031689A1	C07D 473/34
US20150031722A1	C07D 401/12
US20150005385A1	C07C 59/225
US20150005331A1	A61K 47/10
US20150005328A1	C07C 251/38
US20150005306A1	C07D 295/15
US20150010703A1	C09D 161/14
US20150025109A1	A61K 31/445
US20150011779A1	C07D 231/14
US20150011587A1	A61K 9/00
US20150057310A1	C07D 215/22
US20150057251A1	C07F 9/6558
US20150057204A1	C10M 129/72
US20150057282A1	C07D 413/14
US20150056305A1	C07C 323/16
US20150051415A1	C07F 15/00
US20150045359A1	C07D 413/10
US20150045559A1	C07D 403/12
US20150048285A1	H01L 51/00
US20150087667A1	A61K 31/485
US20150087676A1	C07D 405/14
US20150065726A1	C07D 275/03
US20150065663A1	C09J 11/06
US20150065479A1	A61K 47/22
US20150086489A1	A61K 31/538
US20150080438A1	C07D 213/38
US20150079254A1	A23L 3/375
US20150072977A1	C07D 413/14
US20150080349A1	C07D 307/33
US8933285B2	C10G 1/00
US8936777B2	NOT FOUND
US8940731B2	A61K 31/551
US8932731B2	H01J 1/63
US8927723B2	C07D 215/38
US8933073B2	A61K 31/706
US8927191B2	G03F 7/039
US8927525B2	NOT FOUND
US8968452B2	C09D 11/02
US8940927B2	C07F 9/28
US8940764B2	A61K 31/47
US8946251B2	A61K 31/435
US8946253B2	A61K 31/44
US8946279B2	A01N 43/56
US8957045B2	A61K 31/70
US8957215B2	C07D 417/04
US8951917B2	C09D 183/00
US8952054B2	A61K 31/35
US8946296B2	A61K 31/165
US8952154B2	C07D 239/72
US8950396B2	A61M 15/00
US8946484B2	C07C 45/53
US8951934B2	A01N 43/80
US8993570B2	A01N 43/58
US8993542B2	NOT FOUND
US8971020B2	H01G 9/042
US8974815B2	A61F 13/00
US8969359B2	A01N 43/54
US8975283B2	A01N 43/52
US8969366B2	A01N 43/54
US8975266B2	A01N 43/90
US8987443B2	C07D 487/04
US8987453B2	C07D 471/18
US8987476B2	NOT FOUND
US8987397B2	C08F 230/08
US8987268B2	C07D 487/04
US8980897B2	A61K 31/497
US8975425B2	C07C 67/465
US8980895B2	NOT FOUND
WO2015039334A1	C07D 311/82
WO2015007606A1	C07D 495/10
WO2015006555A2	C07K 16/00
WO2015007917A1	A61K 8/31
WO2015010194A1	A61K 31/708
WO2015007626A1	C07D 213/81
WO2015003137A1	C08F 36/02
WO2015004015A1	C12P 41/00
WO2015003002A1	A61K 31/407
WO2015023710A1	A61K 31/58
WO2015025019A1	C07D 401/02
WO2015022657A1	A61P 35/00
WO2015026574A1	A61K 31/00
WO2015010729A1	C08F 220/00
WO2015018928A1	C07D 403/04
WO2015012708A1	C07D 401/12
WO2015014768A1	C07D 401/04
EP2473048B1	C07D 401/14
EP2488179B1	A61K 31/4462
EP2149563B1	C07D 239/42
EP2156838B1	A61K 31/485
EP1773816B1	C07D 215/56
EP2834239A1	C07D 471/08
EP2836072A1	A01N 43/48
EP2836493A1	C07D 495/04
EP2836500A1	C07C 29/147
EP2835131A1	A61K 31/00
EP2836285A1	B01D 53/00
EP2655353B1	C07D 309/10
EP2576569B1	C07D 515/22
EP2623594B1	C12N 15/09
EP2655451B1	C08F 220/18
EP2502918B1	C07D 237/14
EP2828278A1	C07H 19/10
EP2825168A1	A61K 31/4985
EP2827856A1	A61K 31/353
EP2826784A1	C07H 19/20
EP2829555A1	C08F 4/6592
EP2831023A1	C07C 17/00
EP2825171A1	A61K 31/4985
EP2821431A1	C08K 5/12
EP2822935A1	C07D 401/04
EP2822597A1	A61K 47/48
EP2824105A1	C07D 471/14
EP2841392A1	C04B 28/32
EP2842946A1	C07D 239/96
EP2838898A1	C07D 413/14
EP2840078A1	C07C 323/20
EP2850094A2	A61K 47/48
EP2847246A1	C08G 18/02
EP2848302A1	B01J 20/34
EP2850067A1	C07D 239/48
US20150031709A1	C07D 409/04
US20150005516A1	C07D 307/46
US20150010628A1	A61K 9/20
US20150025054A1	C07D 451/04
US20150025206A1	C08F 4/76
US20150027052A1	A01G 31/00
US20150025132A1	A01N 43/16
US20150011470A1	C07D 471/10
US20150011532A1	C07D 417/14
US20150011528A1	C07D 277/82
US20150011630A1	C07C 229/34
US20150011527A1	C07D 471/04
US20150010930A1	G01N 33/573
US20150011092A1	G03F 7/11
US20150057369A1	C08G 18/38
US20150057301A1	C07D 209/08
US20150064283A1	A61K 47/26
US20150057285A1	C07D 417/14
US20150038501A1	C07D 403/14
US20150038448A1	A61K 31/7076
US20150038494A1	C07D 473/32
US20150051197A1	C07D 513/08
US20150051171A1	A01N 43/713
US20150051406A1	C07D 277/34
US20150056397A1	C08G 18/52
US20150051279A1	C09D 5/14
US20150045380A1	A61K 31/505
US20150050236A1	A01N 43/20
US20150065706A1	C07D 253/075
US20150065521A1	C07D 403/12
US20150080427A1	C07D 455/06
US20150080569A1	C07D 417/14
US20150087627A1	A61K 31/551
US8940105B2	B08B 3/08
US8936089B2	E21B 43/24
US8936781B2	A61K 38/12
US8937056B2	NOT FOUND
US8940191B2	H01B 1/00
US8937188B2	C07D 207/04
US8933018B2	A61K 38/00
US8927784B2	NOT FOUND
US8933146B2	C08F 253/00
US8933099B2	NOT FOUND
US8927546B2	A61K 31/55
US8927558B2	A61K 31/517
US8927503B2	A61K 38/06
US8962826B2	C07D 225/02
US8962529B2	A01N 43/82
US8962631B2	A61K 31/4965
US8962627B2	A01N 43/58
US8946230B2	A61K 31/497
US8940936B2	C07C 233/07
US8946119B2	A01N 25/26
US8957026B2	C07K 7/08
US8946438B2	C07D 213/30
US8952175B2	C07D 261/04
US8951996B2	A61K 31/56
US8946475B2	C07C 231/14
US8951962B2	C07K 19/00
US8952046B1	A61K 31/415
US8993758B2	C07D 241/40
US8992932B2	A61K 39/00
US8975033B2	G01N 33/53
US8969505B2	C08G 64/00
US8969360B2	NOT FOUND
US8975264B2	A01N 43/90
US8969551B2	C07D 413/04
